nome,uf,lat,lon
Governador Jorge Teixeira,RO,-10.61,-62.7371
Governador Lindenberg,ES,-19.1864,-40.4473
Governador Luiz Rocha,MA,-5.47835,-44.0774
Governador Mangabeira,BA,-12.5994,-39.0412
Governador Newton Bello,MA,-3.43245,-45.6619
Governador Nunes Freire,MA,-2.12899,-45.8777
Governador Valadares,MG,-18.8545,-41.9555
Graça,CE,-4.04422,-40.749
Graça Aranha,MA,-5.40547,-44.3358
Gracho Cardoso,SE,-10.2252,-37.2006
Grajaú,MA,-5.81367,-46.1462
Gramado,RS,-29.3734,-50.8762
Gramado dos Loureiros,RS,-27.4429,-52.9149
Gramado Xavier,RS,-29.2706,-52.5795
Grandes Rios,PR,-24.1466,-51.5094
Granito,PE,-7.70711,-39.615
Granja,CE,-3.12788,-40.8372
Granjeiro,CE,-6.88134,-39.2144
Grão Mogol,MG,-16.5662,-42.8923
Grão Pará,SC,-28.1809,-49.2252
Gravatá,PE,-8.21118,-35.5675
Gravataí,RS,-29.9413,-50.9869
Gravatal,SC,-28.3208,-49.0427
Groaíras,CE,-3.91787,-40.3852
Grossos,RN,-4.98068,-37.1621
Grupiara,MG,-18.5003,-47.7318
Guabiju,RS,-28.5421,-51.6948
Guabiruba,SC,-27.0808,-48.9804
Guaçuí,ES,-20.7668,-41.6734
Guadalupe,PI,-6.78285,-43.5594
Guaíba,RS,-30.1086,-51.3233
Guaiçara,SP,-21.6195,-49.8013
Guaimbê,SP,-21.9091,-49.8986
Guaíra,SP,-20.3196,-48.312
Guaíra,PR,-24.085,-54.2573
Guairaçá,PR,-22.932,-52.6906
Guaiúba,CE,-4.04057,-38.6404
Guajará,AM,-7.53797,-72.5907
Guajará-Mirim,RO,-10.7889,-65.3296
Guajeru,BA,-14.5467,-41.9381
Guamaré,RN,-5.10619,-36.3222
Guamiranga,PR,-25.1912,-50.8021
Guanambi,BA,-14.2231,-42.7799
Guanhães,MG,-18.7713,-42.9312
Guapé,MG,-20.7631,-45.9152
Guapiaçu,SP,-20.7959,-49.2172
Guapiara,SP,-24.1892,-48.5295
Guapimirim,RJ,-22.5347,-42.9895
Guapirama,PR,-23.5203,-50.0407
Guapó,GO,-16.8297,-49.5345
Guaporé,RS,-28.8399,-51.8895
Guaporema,PR,-23.3402,-52.7786
Guará,SP,-20.4302,-47.8236
Guarabira,PB,-6.85064,-35.485
Guaraçaí,SP,-21.0292,-51.2119
Guaraci,SP,-20.4977,-48.9391
Guaraci,PR,-22.9694,-51.6504
Guaraciaba,MG,-20.5716,-43.0094
Guaraciaba,SC,-26.6042,-53.5243
Guaraciaba do Norte,CE,-4.15814,-40.7476
Guaraciama,MG,-17.0142,-43.6675
Guaraí,TO,-8.83543,-48.5114
Guaraíta,GO,-15.6121,-50.0265
Guaramiranga,CE,-4.26248,-38.932
Guaramirim,SC,-26.4688,-49.0026
Guaranésia,MG,-21.3009,-46.7964
Guarani,MG,-21.3563,-43.0328
Guarani d'Oeste,SP,-20.0746,-50.3411
Guarani das Missões,RS,-28.1491,-54.5629
Guarani de Goiás,GO,-13.9421,-46.4868
Guaraniaçu,PR,-25.0968,-52.8755
Guarantã,SP,-21.8942,-49.5914
Guarantã do Norte,MT,-9.96218,-54.9121
Guarapari,ES,-20.6772,-40.5093
Guarapuava,PR,-25.3902,-51.4623
Guaraqueçaba,PR,-25.3071,-48.3204
Guarará,MG,-21.7304,-43.0334
Guararapes,SP,-21.2544,-50.6453
Guararema,SP,-23.4112,-46.0369
Guaratinga,BA,-16.5833,-39.7847
Guaratinguetá,SP,-22.8075,-45.1938
Guaratuba,PR,-25.8817,-48.5752
Guarda-Mor,MG,-17.7673,-47.0998
Guareí,SP,-23.3714,-48.1837
Guariba,SP,-21.3594,-48.2316
Guaribas,PI,-9.38647,-43.6943
Guarinos,GO,-14.7292,-49.7006
Guarujá,SP,-23.9888,-46.258
Guarujá do Sul,SC,-26.3858,-53.5296
Guarulhos,SP,-23.4538,-46.5333
Guatambú,SC,-27.1341,-52.7887
Guatapará,SP,-21.4944,-48.0356
Guaxupé,MG,-21.305,-46.7081
Guia Lopes da Laguna,MS,-21.4583,-56.1117
Guidoval,MG,-21.155,-42.7887
Guimarães,MA,-2.12755,-44.602
Guimarânia,MG,-18.8425,-46.7901
Guiratinga,MT,-16.346,-53.7575
Guiricema,MG,-21.0098,-42.7207
Gurinhatã,MG,-19.2143,-49.7876
Gurinhém,PB,-7.1233,-35.4222
Gurjão,PB,-7.24833,-36.4923
Gurupá,PA,-1.41412,-51.6338
Gurupi,TO,-11.7279,-49.068
Guzolândia,SP,-20.6467,-50.6645
Harmonia,RS,-29.5456,-51.4185
Heitoraí,GO,-15.719,-49.8268
Heliodora,MG,-22.0644,-45.5453
Heliópolis,BA,-10.6825,-38.2907
Herculândia,SP,-22.0038,-50.3907
Herval,RS,-32.024,-53.3944
Herval d'Oeste,SC,-27.1903,-51.4917
Herveiras,RS,-29.4552,-52.6553
Hidrolândia,GO,-16.9626,-49.2265
Hidrolândia,CE,-4.40958,-40.4056
Hidrolina,GO,-14.7261,-49.4634
Holambra,SP,-22.6405,-47.0487
Honório Serpa,PR,-26.139,-52.3848
Horizonte,CE,-4.1209,-38.4707
Horizontina,RS,-27.6282,-54.3053
Hortolândia,SP,-22.8529,-47.2143
Hugo Napoleão,PI,-5.9886,-42.5598
Hulha Negra,RS,-31.4067,-53.8667
Humaitá,RS,-27.5691,-53.9695
Humaitá,AM,-7.51171,-63.0327
Humberto de Campos,MA,-2.59828,-43.4649
Iacanga,SP,-21.8896,-49.031
Iaciara,GO,-14.1011,-46.6335
Iacri,SP,-21.8572,-50.6932
Iaçu,BA,-12.7666,-40.2056
Iapu,MG,-19.4387,-42.2147
Iaras,SP,-22.8682,-49.1634
Iati,PE,-9.04559,-36.8498
Ibaiti,PR,-23.8478,-50.1932
Ibarama,RS,-29.4203,-53.1295
Ibaretama,CE,-4.80376,-38.7501
Ibaté,SP,-21.9584,-47.9882
Ibateguara,AL,-8.97823,-35.9373
Ibatiba,ES,-20.2347,-41.5087
Ibema,PR,-25.1193,-53.0072
Ibertioga,MG,-21.433,-43.9639
Ibiá,MG,-19.4749,-46.5474
Ibiaçá,RS,-28.0566,-51.8599
Ibiaí,MG,-16.8591,-44.9046
Ibiam,SC,-27.1847,-51.2352
Ibiapina,CE,-3.92403,-40.8911
Ibiara,PB,-7.47957,-38.4059
Ibiassucê,BA,-14.2711,-42.257
Ibicaraí,BA,-14.8579,-39.5914
Ibicaré,SC,-27.0881,-51.3681
Ibicoara,BA,-13.4059,-41.284
Ibicuí,BA,-14.845,-39.9879
Ibicuitinga,CE,-4.96999,-38.6362
Ibimirim,PE,-8.54026,-37.7032
Ibipeba,BA,-11.6438,-42.0195
Ibipitanga,BA,-12.8804,-42.4856
Ibiporã,PR,-23.2659,-51.0522
Ibiquera,BA,-12.6444,-40.9338
Ibirá,SP,-21.083,-49.2448
Ibiracatu,MG,-15.6605,-44.1667
Ibiraci,MG,-20.4611,-47.1222
Ibiraçu,ES,-19.8366,-40.3732
Ibiraiaras,RS,-28.3741,-51.6377
Ibirajuba,PE,-8.57633,-36.1812
Ibirama,SC,-27.0547,-49.5193
Ibirapitanga,BA,-14.1649,-39.3787
Ibirapuã,BA,-17.6832,-40.1129
Ibirapuitã,RS,-28.6247,-52.5158
Ibirarema,SP,-22.8185,-50.0739
Ibirataia,BA,-14.0643,-39.6459
Ibirité,MG,-20.0252,-44.0569
Ibirubá,RS,-28.6302,-53.0961
Ibitiara,BA,-12.6502,-42.2179
Ibitinga,SP,-21.7562,-48.8319
Ibitirama,ES,-20.5466,-41.6667
Ibititá,BA,-11.5414,-41.9748
Ibitiúra de Minas,MG,-22.0604,-46.4368
Ibituruna,MG,-21.1541,-44.7479
Ibiúna,SP,-23.6596,-47.223
Ibotirama,BA,-12.1779,-43.2167
Icapuí,CE,-4.71206,-37.3531
Içara,SC,-28.7132,-49.3087
Icaraí de Minas,MG,-16.214,-44.9034
Icaraíma,PR,-23.3944,-53.615
Icatu,MA,-2.77206,-44.0501
Icém,SP,-20.3391,-49.1915
Ichu,BA,-11.7431,-39.1905
Icó,CE,-6.39627,-38.8554
Iconha,ES,-20.7913,-40.8132
Ielmo Marinho,RN,-5.82447,-35.55
Iepê,SP,-22.6602,-51.0779
Igaci,AL,-9.53768,-36.6372
Igaporã,BA,-13.774,-42.7155
Igaraçu do Tietê,SP,-22.509,-48.5597
Igaracy,PB,-7.17184,-38.1478
Igarapava,SP,-20.0407,-47.7466
Igarapé,MG,-20.0707,-44.2994
Igarapé do Meio,MA,-3.65771,-45.2114
Igarapé Grande,MA,-4.6625,-44.8558
Igarapé-Açu,PA,-1.12539,-47.626
Igarapé-Miri,PA,-1.97533,-48.9575
Igarassu,PE,-7.82881,-34.9013
Igaratá,SP,-23.2037,-46.157
Igaratinga,MG,-19.9476,-44.7063
Igrapiúna,BA,-13.8295,-39.1361
Igreja Nova,AL,-10.1235,-36.6597
Igrejinha,RS,-29.5693,-50.7919
Iguaba Grande,RJ,-22.8495,-42.2299
Iguaí,BA,-14.7528,-40.0894
Iguape,SP,-24.699,-47.5537
Iguaraçu,PR,-23.1949,-51.8256
Iguaracy,PE,-7.83222,-37.5082
Iguatama,MG,-20.1776,-45.7111
Iguatemi,MS,-23.6736,-54.5637
Iguatu,CE,-6.36281,-39.2892
Iguatu,PR,-24.7153,-53.0827
Ijaci,MG,-21.1738,-44.9233
Ijuí,RS,-28.388,-53.92
Ilha Comprida,SP,-24.7307,-47.5383
Ilha das Flores,SE,-10.4425,-36.5479
Ilha de Itamaracá,PE,-7.74766,-34.8303
Ilha Grande,PI,-2.85774,-41.8186
Ilha Solteira,SP,-20.4326,-51.3426
Ilhabela,SP,-23.7785,-45.3552
Ilhéus,BA,-14.793,-39.046
Ilhota,SC,-26.9023,-48.8251
Ilicínea,MG,-20.9402,-45.8308
Ilópolis,RS,-28.9282,-52.1258
Imaculada,PB,-7.3889,-37.5079
Imaruí,SC,-28.3339,-48.817
Imbaú,PR,-24.448,-50.7533
Imbé,RS,-29.9753,-50.1281
Imbé de Minas,MG,-19.6017,-41.9695
Imbituba,SC,-28.2284,-48.6659
Imbituva,PR,-25.2285,-50.5989
Imbuia,SC,-27.4908,-49.4218
Imigrante,RS,-29.3508,-51.7748
Imperatriz,MA,-5.51847,-47.4777
Inácio Martins,PR,-25.5704,-51.0769
Inaciolândia,GO,-18.4869,-49.9888
Inajá,PE,-8.90206,-37.8351
Inajá,PR,-22.7509,-52.1995
Inconfidentes,MG,-22.3136,-46.3264
Indaiabira,MG,-15.4911,-42.2005
Indaial,SC,-26.8992,-49.2354
Indaiatuba,SP,-23.0816,-47.2101
Independência,RS,-27.8354,-54.1886
Independência,CE,-5.38789,-40.3085
Indiana,SP,-22.1738,-51.2555
Indianópolis,PR,-23.4762,-52.6989
Indianópolis,MG,-19.0341,-47.9155
Indiaporã,SP,-19.979,-50.2909
Indiara,GO,-17.1387,-49.9862
Indiaroba,SE,-11.5157,-37.515
Indiavaí,MT,-15.4921,-58.5802
Ingá,PB,-7.28144,-35.605
Ingaí,MG,-21.4024,-44.9152
Ingazeira,PE,-7.66909,-37.4576
Inhacorá,RS,-27.8752,-54.015
Inhambupe,BA,-11.781,-38.355
Inhangapi,PA,-1.4349,-47.9114
Inhapi,AL,-9.22594,-37.7509
Inhapim,MG,-19.5476,-42.1147
Inhaúma,MG,-19.4898,-44.3934
Inhuma,PI,-6.665,-41.7041
Inhumas,GO,-16.3611,-49.5001
Inimutaba,MG,-18.7271,-44.3584
Inocência,MS,-19.7277,-51.9281
Inúbia Paulista,SP,-21.7695,-50.9633
Iomerê,SC,-27.0019,-51.2442
Ipaba,MG,-19.4158,-42.4139
Ipameri,GO,-17.7215,-48.1581
Ipanema,MG,-19.7992,-41.7164
Ipanguaçu,RN,-5.48984,-36.8501
Ipaporanga,CE,-4.89764,-40.7537
Ipatinga,MG,-19.4703,-42.5476
Ipaumirim,CE,-6.78265,-38.7179
Ipaussu,SP,-23.0575,-49.6279
Ipê,RS,-28.8171,-51.2859
Ipecaetá,BA,-12.3028,-39.3069
Iperó,SP,-23.3513,-47.6927
Ipeúna,SP,-22.4355,-47.7151
Ipiaçu,MG,-18.6927,-49.9436
Ipiaú,BA,-14.1226,-39.7353
Ipiguá,SP,-20.6557,-49.3842
Ipirá,BA,-12.1561,-39.7359
Ipira,SC,-27.4038,-51.7758
Ipiranga,PR,-25.0238,-50.5794
Ipiranga de Goiás,GO,-15.1689,-49.6695
Ipiranga do Norte,MT,-12.2408,-56.1531
Ipiranga do Piauí,PI,-6.82421,-41.7381
Ipiranga do Sul,RS,-27.9404,-52.4271
Ipixuna,AM,-7.04791,-71.6934
Ipixuna do Pará,PA,-2.55992,-47.5059
Ipojuca,PE,-8.39303,-35.0609
Iporã,PR,-24.0083,-53.706
Iporá,GO,-16.4398,-51.118
Iporã do Oeste,SC,-26.9854,-53.5355
Iporanga,SP,-24.5847,-48.5971
Ipu,CE,-4.31748,-40.7059
Ipuã,SP,-20.4438,-48.0129
Ipuaçu,SC,-26.635,-52.4556
Ipubi,PE,-7.64505,-40.1476
Ipueira,RN,-6.80596,-37.2045
Ipueiras,TO,-11.2329,-48.46
Ipueiras,CE,-4.53802,-40.7118
Ipuiúna,MG,-22.1013,-46.1915
Ipumirim,SC,-27.0772,-52.1289
Ipupiara,BA,-11.8219,-42.6179
Iracema,RR,2.18305,-61.0415
Iracema,CE,-5.8124,-38.2919
Iracema do Oeste,PR,-24.4262,-53.3528
Iracemápolis,SP,-22.5832,-47.523
Iraceminha,SC,-26.8215,-53.2767
Iraí,RS,-27.1951,-53.2543
Iraí de Minas,MG,-18.9819,-47.461
Irajuba,BA,-13.2563,-40.0848
Iramaia,BA,-13.2902,-40.9595
Iranduba,AM,-3.27479,-60.19
Irani,SC,-27.0287,-51.9012
Irapuã,SP,-21.2768,-49.4164
Irapuru,SP,-21.5684,-51.3472
Iraquara,BA,-12.2429,-41.6155
Irará,BA,-12.0504,-38.7631
Irati,PR,-25.4697,-50.6493
Irati,SC,-26.6539,-52.8955
Irauçuba,CE,-3.74737,-39.7843
Irecê,BA,-11.3033,-41.8535
Iretama,PR,-24.4253,-52.1012
Irineópolis,SC,-26.242,-50.7957
Irituia,PA,-1.76984,-47.446
Irupi,ES,-20.3501,-41.6444
Isaías Coelho,PI,-7.73597,-41.6735
Israelândia,GO,-16.3144,-50.9087
Itá,SC,-27.2907,-52.3212
Itaara,RS,-29.6013,-53.7725
Itabaiana,PB,-7.33167,-35.3317
Itabaiana,SE,-10.6826,-37.4273
Itabaianinha,SE,-11.2693,-37.7875
Itabela,BA,-16.5732,-39.5593
Itaberá,SP,-23.8638,-49.14
Itaberaba,BA,-12.5242,-40.3059
Itaberaí,GO,-16.0206,-49.806
Itabi,SE,-10.1248,-37.1056
Itabira,MG,-19.6239,-43.2312
Itabirinha,MG,-18.5712,-41.234
Itabirito,MG,-20.2501,-43.8038
Itaboraí,RJ,-22.7565,-42.8639
Itabuna,BA,-14.7876,-39.2781
Itacajá,TO,-8.39293,-47.7726
Itacambira,MG,-17.0625,-43.3069
Itacarambi,MG,-15.089,-44.095
Itacaré,BA,-14.2784,-38.9959
Itacoatiara,AM,-3.13861,-58.4449
Itacuruba,PE,-8.82231,-38.6975
Itacurubi,RS,-28.7913,-55.2447
Itaeté,BA,-12.9831,-40.9677
Itagi,BA,-14.1615,-40.0131
Itagibá,BA,-14.2782,-39.8449
Itagimirim,BA,-16.0819,-39.6133
Itaguaçu,ES,-19.8018,-40.8601
Itaguaçu da Bahia,BA,-11.0147,-42.3997
Itaguaí,RJ,-22.8636,-43.7798
Itaguajé,PR,-22.6183,-51.9674
Itaguara,MG,-20.3947,-44.4875
Itaguari,GO,-15.918,-49.6071
Itaguaru,GO,-15.7565,-49.6354
Itaguatins,TO,-5.77267,-47.4864
Itaí,SP,-23.4213,-49.092
Itaíba,PE,-8.94569,-37.4173
Itaiçaba,CE,-4.67146,-37.833
Itainópolis,PI,-7.44336,-41.4687
Itaiópolis,SC,-26.339,-49.9092
Itaipava do Grajaú,MA,-5.14252,-45.7877
Itaipé,MG,-17.4014,-41.6697
Itaipulândia,PR,-25.1366,-54.3001
Itaitinga,CE,-3.96577,-38.5298
Itaituba,PA,-4.2667,-55.9926
Itajá,RN,-5.63894,-36.8712
Itajá,GO,-19.0673,-51.5495
Itajaí,SC,-26.9101,-48.6705
Itajobi,SP,-21.3123,-49.0629
Itaju,SP,-21.9857,-48.8116
Itaju do Colônia,BA,-15.1366,-39.7283
Itajubá,MG,-22.4225,-45.4598
Itajuípe,BA,-14.6788,-39.3698
Italva,RJ,-21.4296,-41.7014
Itamaraju,BA,-17.0378,-39.5386
Itamarandiba,MG,-17.8552,-42.8561
Itamarati,AM,-6.43852,-68.2437
Itamarati de Minas,MG,-21.4179,-42.813
Itamari,BA,-13.7782,-39.683
Itambacuri,MG,-18.035,-41.683
Itambaracá,PR,-23.0181,-50.4097
Itambé,PR,-23.6601,-51.9912
Itambé,PE,-7.41403,-35.0963
Itambé,BA,-15.2429,-40.63
Itambé do Mato Dentro,MG,-19.4158,-43.3182
Itamogi,MG,-21.0758,-47.046
Itamonte,MG,-22.2859,-44.868
Itanagra,BA,-12.2614,-38.0436
Itanhaém,SP,-24.1736,-46.788
Itanhandu,MG,-22.2942,-44.9382
Itanhangá,MT,-12.2259,-56.6463
Itanhém,BA,-17.1642,-40.3321
Itanhomi,MG,-19.1736,-41.863
Itaobim,MG,-16.5571,-41.5017
Itaóca,SP,-24.6393,-48.8413
Itaocara,RJ,-21.6748,-42.0758
Itapaci,GO,-14.9522,-49.5511
Itapagipe,MG,-19.9062,-49.3781
Itapajé,CE,-3.68314,-39.5855
Itaparica,BA,-12.8932,-38.68
Itapé,BA,-14.8876,-39.4239
Itapebi,BA,-15.9551,-39.5329
Itapecerica,MG,-20.4704,-45.127
Itapecerica da Serra,SP,-23.7161,-46.8572
Itapecuru Mirim,MA,-3.40202,-44.3508
Itapejara d'Oeste,PR,-25.9619,-52.8152
Itapema,SC,-27.0861,-48.616
Itapemirim,ES,-21.0095,-40.8307
Itaperuçu,PR,-25.2193,-49.3454
Itaperuna,RJ,-21.1997,-41.8799
Itapetim,PE,-7.37178,-37.1863
Itapetinga,BA,-15.2475,-40.2482
Itapetininga,SP,-23.5886,-48.0483
Itapeva,SP,-23.9788,-48.8764
Itapeva,MG,-22.7665,-46.2241
Itapevi,SP,-23.5488,-46.9327
Itapicuru,BA,-11.3088,-38.2262
Itapipoca,CE,-3.49933,-39.5836
Itapira,SP,-22.4357,-46.8224
Itapiranga,AM,-2.74081,-58.0293
Itapiranga,SC,-27.1659,-53.7166
Itapirapuã,GO,-15.8205,-50.6094
Itapirapuã Paulista,SP,-24.572,-49.1661
Itapiratins,TO,-8.37982,-48.1072
Itapissuma,PE,-7.76798,-34.8971
Itapitanga,BA,-14.4139,-39.5657
Itapiúna,CE,-4.55516,-38.9281
Itapoá,SC,-26.1158,-48.6182
Itápolis,SP,-21.5942,-48.8149
Itaporã,MS,-22.08,-54.7934
Itaporã do Tocantins,TO,-8.57172,-48.6895
Itaporanga,SP,-23.7043,-49.4819
Itaporanga,PB,-7.30202,-38.1504
Itaporanga d'Ajuda,SE,-10.99,-37.3078
Itapororoca,PB,-6.82374,-35.2406
Itapuã do Oeste,RO,-9.19687,-63.1809
Itapuca,RS,-28.7768,-52.1693
Itapuí,SP,-22.2324,-48.7197
Itapura,SP,-20.6419,-51.5063
Itapuranga,GO,-15.5606,-49.949
Itaquaquecetuba,SP,-23.4835,-46.3457
Itaquara,BA,-13.4459,-39.9378
Itaqui,RS,-29.1311,-56.5515
Itaquiraí,MS,-23.4779,-54.187
Itaquitinga,PE,-7.66373,-35.1002
Itarana,ES,-19.875,-40.8753
Itarantim,BA,-15.6528,-40.065
Itararé,SP,-24.1085,-49.3352
Itarema,CE,-2.9248,-39.9167
Itariri,SP,-24.2834,-47.1736
Itarumã,GO,-18.7646,-51.3485
Itati,RS,-29.4974,-50.1016
Itatiaia,RJ,-22.4897,-44.5675
Itatiaiuçu,MG,-20.1983,-44.4211
Itatiba,SP,-23.0035,-46.8464
Itatiba do Sul,RS,-27.3846,-52.4538
Itatim,BA,-12.7099,-39.6952
Itatinga,SP,-23.1047,-48.6157
Itatira,CE,-4.52608,-39.6202
Itatuba,PB,-7.38115,-35.638
Itaú,RN,-5.8363,-37.9912
Itaú de Minas,MG,-20.7375,-46.7525
Itaúba,MT,-11.0614,-55.2766
Itaubal,AP,0.602185,-50.6996
Itauçu,GO,-16.2029,-49.6109
Itaueira,PI,-7.59989,-43.0249
Itaúna,MG,-20.0818,-44.5801
Itaúna do Sul,PR,-22.7289,-52.8874
Itaverava,MG,-20.6769,-43.6141
Itinga,MG,-16.61,-41.7672
Itinga do Maranhão,MA,-4.45293,-47.5235
Itiquira,MT,-17.2147,-54.1422
Itirapina,SP,-22.2562,-47.8166
Itirapuã,SP,-20.6416,-47.2194
Itiruçu,BA,-13.529,-40.1472
Itiúba,BA,-10.6948,-39.8446
Itobi,SP,-21.7309,-46.9743
Itororó,BA,-15.11,-40.0684
Itu,SP,-23.2544,-47.2927
Ituaçu,BA,-13.8107,-41.3003
Ituberá,BA,-13.7249,-39.1481
Itueta,MG,-19.3999,-41.1746
Ituiutaba,MG,-18.9772,-49.4639
Itumbiara,GO,-18.4093,-49.2158
Itumirim,MG,-21.3171,-44.8724
Itupeva,SP,-23.1526,-47.0593
Itupiranga,PA,-5.13272,-49.3358
Ituporanga,SC,-27.4101,-49.5963
Iturama,MG,-19.7276,-50.1966
Itutinga,MG,-21.3,-44.6567
Ituverava,SP,-20.3355,-47.7902
Iuiú,BA,-14.4054,-43.5595
Iúna,ES,-20.3531,-41.5334
Ivaí,PR,-25.0067,-50.857
Ivaiporã,PR,-24.2485,-51.6754
Ivaté,PR,-23.4072,-53.3687
Ivatuba,PR,-23.6187,-52.2203
Ivinhema,MS,-22.3046,-53.8184
Ivolândia,GO,-16.5995,-50.7921
Ivorá,RS,-29.5232,-53.5842
Ivoti,RS,-29.5995,-51.1533
Jaboatão dos Guararapes,PE,-8.11298,-35.015
Jaborá,SC,-27.1782,-51.7279
Jaborandi,BA,-13.6071,-44.4255
Jaborandi,SP,-20.6884,-48.4112
Jaboti,PR,-23.7435,-50.0729
Jaboticaba,RS,-27.6347,-53.2762
Jaboticabal,SP,-21.252,-48.3252
Jaboticatubas,MG,-19.5119,-43.7373
Jaçanã,RN,-6.41856,-36.2031
Jacaraci,BA,-14.8541,-42.4329
Jacaraú,PB,-6.61453,-35.289
Jacaré dos Homens,AL,-9.63545,-37.2076
Jacareacanga,PA,-6.21469,-57.7544
Jacareí,SP,-23.2983,-45.9658
Jacarezinho,PR,-23.1591,-49.9739
Jaci,SP,-20.8805,-49.5797
Jaciara,MT,-15.9548,-54.9733
Jacinto,MG,-16.1428,-40.295
Jacinto Machado,SC,-28.9961,-49.7623
Jacobina,BA,-11.1812,-40.5117
Jacobina do Piauí,PI,-7.93063,-41.2075
Jacuí,MG,-21.0137,-46.7359
Jacuípe,AL,-8.83951,-35.4591
Jacuizinho,RS,-29.0401,-53.0657
Jacundá,PA,-4.44617,-49.1153
Jacupiranga,SP,-24.6963,-48.0064
Jacutinga,RS,-27.7291,-52.5372
Jacutinga,MG,-22.286,-46.6166
Jaguapitã,PR,-23.1104,-51.5342
Jaguaquara,BA,-13.5248,-39.964
Jaguaraçu,MG,-19.647,-42.7498
Jaguarão,RS,-32.5604,-53.377
Jaguarari,BA,-10.2569,-40.1999
Jaguaré,ES,-18.907,-40.0759
Jaguaretama,CE,-5.6051,-38.7639
Jaguari,RS,-29.4936,-54.703
Jaguariaíva,PR,-24.2439,-49.7066
Jaguaribara,CE,-5.67765,-38.5359
Jaguaribe,CE,-5.90213,-38.6227
Jaguaripe,BA,-13.1109,-38.8939
Jaguariúna,SP,-22.7037,-46.9851
Jaguaruana,CE,-4.83151,-37.781
Jaguaruna,SC,-28.6146,-49.0296
Jaíba,MG,-15.3432,-43.6688
Jaicós,PI,-7.36229,-41.1371
Jales,SP,-20.2672,-50.5494
Jambeiro,SP,-23.2522,-45.6942
Jampruca,MG,-18.461,-41.809
Janaúba,MG,-15.8022,-43.3132
Jandaia,GO,-17.0481,-50.1453
Jandaia do Sul,PR,-23.6011,-51.6448
Jandaíra,RN,-5.35211,-36.1278
Jandaíra,BA,-11.5616,-37.7853
Jandira,SP,-23.5275,-46.9023
Janduís,RN,-6.01474,-37.4048
Jangada,MT,-15.235,-56.4917
Janiópolis,PR,-24.1401,-52.7784
Januária,MG,-15.4802,-44.3639
Januário Cicco (Boa Saúde),RN,-6.16566,-35.6219
Japaraíba,MG,-20.1442,-45.5015
Japaratinga,AL,-9.08746,-35.2634
Japaratuba,SE,-10.5849,-36.9418
Japeri,RJ,-22.6435,-43.6602
Japi,RN,-6.46544,-35.9346
Japira,PR,-23.8142,-50.1422
Japoatã,SE,-10.3477,-36.8045
Japonvar,MG,-15.9891,-44.2758
Japorã,MS,-23.8903,-54.4059
Japurá,PR,-23.4693,-52.5557
Japurá,AM,-1.88237,-66.9291
Jaqueira,PE,-8.72618,-35.7942
Jaquirana,RS,-28.8811,-50.3637
Jaraguá,GO,-15.7529,-49.3344
Jaraguá do Sul,SC,-26.4851,-49.0713
Jaraguari,MS,-20.1386,-54.3996
Jaramataia,AL,-9.66224,-37.0046
Jardim,CE,-7.57599,-39.2826
Jardim,MS,-21.4799,-56.1489
Jardim Alegre,PR,-24.1809,-51.6902
Jardim de Angicos,RN,-5.64999,-35.9713
Jardim de Piranhas,RN,-6.37665,-37.3496
Jardim do Mulato,PI,-6.099,-42.63
Jardim do Seridó,RN,-6.58047,-36.7736
Jardim Olinda,PR,-22.5523,-52.0503
Jardinópolis,SP,-21.0176,-47.7606
Jardinópolis,SC,-26.7191,-52.8625
Jari,RS,-29.2922,-54.2237
Jarinu,SP,-23.1039,-46.728
Jaru,RO,-10.4318,-62.4788
Jataí,GO,-17.8784,-51.7204
Jataizinho,PR,-23.2578,-50.9777
Jataúba,PE,-7.97668,-36.4943
Jateí,MS,-22.4806,-54.3079
Jati,CE,-7.6797,-39.0029
Jatobá,MA,-5.82282,-44.2153
Jatobá,PE,-9.17476,-38.2607
Jatobá do Piauí,PI,-4.77025,-41.817
Jaú,SP,-22.2936,-48.5592
Jaú do Tocantins,TO,-12.6509,-48.589
Jaupaci,GO,-16.1773,-50.9508
Jauru,MT,-15.3342,-58.8723
Jeceaba,MG,-20.5339,-43.9894
Jenipapo de Minas,MG,-17.0831,-42.2589
Jenipapo dos Vieiras,MA,-5.36237,-45.6356
Jequeri,MG,-20.4542,-42.6651
Jequiá da Praia,AL,-10.0133,-36.0142
Jequié,BA,-13.8509,-40.0877
Jequitaí,MG,-17.229,-44.4376
Jequitibá,MG,-19.2345,-44.0304
Jequitinhonha,MG,-16.4375,-41.0117
Jeremoabo,BA,-10.0685,-38.3471
Jericó,PB,-6.54577,-37.8036
Jeriquara,SP,-20.3116,-47.5918
Jerônimo Monteiro,ES,-20.7994,-41.3948
Jerumenha,PI,-7.09128,-43.5033
Jesuânia,MG,-21.9887,-45.2911
Jesuítas,PR,-24.3839,-53.3849
Jesúpolis,GO,-15.9484,-49.3739
Ji-Paraná,RO,-10.8777,-61.9322
Jijoca de Jericoacoara,CE,-2.79331,-40.5127
Jiquiriçá,BA,-13.2621,-39.5737
Jitaúna,BA,-14.0131,-39.8969
Joaçaba,SC,-27.1721,-51.5108
Joaíma,MG,-16.6522,-41.0229
Joanésia,MG,-19.1729,-42.6775
Joanópolis,SP,-22.927,-46.2741
João Alfredo,PE,-7.86565,-35.5787
